file,scale,paradigms,model_hits,building_model_paradigms,building_model_paradigm_terms,system_model_paradigms,system_model_paradigm_terms,occupancy_model_paradigms,occupancy_model_paradigm_terms,climate_model_paradigms,climate_model_paradigm_terms,building_model_optim_methods,building_model_optim_objectives,building_model_optim_terms,system_model_optim_methods,system_model_optim_objectives,system_model_optim_terms,occupancy_model_optim_methods,occupancy_model_optim_objectives,occupancy_model_optim_terms,climate_model_optim_methods,climate_model_optim_objectives,climate_model_optim_terms,applications,kpis_all,kpi_primary,kpi_types,energy_waste_mentions,energy_waste_definition_found,energy_waste_sentences,energy_waste_definitions,kpi_tradeoff_groups,kpi_tradeoff_top_group,kpi_tradeoff_kpis_any,data_types,collected_data_resolution,sampling_mentions,model_development,model_inputs,input_resolutions_all,input_resolution_primary,online_learning_any,online_learning_components
10.1016_j.buildenv.2022.109458.json,building_model;system_model,greybox;blackbox,co-simulation:0.75;energyplus:0.75;new-generation:0.75;python:0.75;appl:0.75;describe:0.75;dispatch:0.75;hybrid:0.75;lyapunov:0.75;novel:0.75;propagation:0.75;simplified:0.75;state space:0.75;thermal dynamics:0.75;attention mechanism:0.75;data-driven:0.75;developing:0.75;forecasting:0.75;lstm:0.75;machine learning:0.75;mlp:0.75;multi-layer:0.75;national:0.75;neural network:0.75,greybox,thermal dynamics;energyplus;describe;lyapunov;forecasting;co-simulation;python;simplified;state space,NM,NM,NM,NM,NM,NM,optimal_control;reinforcement_learning;mathematical_programming,comfort;energy;iaq_infection,NM,NM,energy;comfort,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;metering;occupancy;thermal_comfort,subhourly,preamble:152S;preamble:316S;preamble:41H;preamble:2079H;preamble:108461H;preamble:107190S;preamble:2970S;preamble:216H;preamble:15min;preamble:15min;preamble:152S;preamble:316S;preamble:41H;preamble:2079H;preamble:108461H;preamble:107190S;preamble:2970S;preamble:216H;preamble:hourly;preamble:annual,adjust;deterministic;dynamically;explicit;exploration;feedback;management;occupancy;real-time;replay;sampled;setpoints;stochastic;uncertain;uncertainty;updated;updating;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model;system_model
10.1016_j.buildenv.2022.109638.json,building_model,whitebox;greybox,language:0.75;library:0.75;modelica:0.75;open-source:0.75;python:0.75;simulation model:0.75;validated:0.75;convers:0.75;describe:0.75;eng:0.75;integrated:0.75;rc:0.75;rc model:0.75;simplified:0.75;thermal model:0.75;estimation:0.75;linear regression:0.75;multivariate:0.75;regression:0.75,greybox,simplified;rc;rc model;describe;thermal model;validated;library;modelica;open-source,NM,NM,NM,NM,NM,NM,optimal_control;heuristic_metaheuristic,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,energy flexibility;occ;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;metering;occupancy;thermal_comfort,subhourly,preamble:1989H;preamble:29S;preamble:1329S;preamble:2003H;preamble:2165S;preamble:5min;preamble:0.5h;preamble:1h;preamble:1.5h;preamble:2min;preamble:5min;preamble:10min;preamble:20min;preamble:1h;preamble:4h;preamble:15s;preamble:48h;preamble:5min;preamble:5min;preamble:3226031S;preamble:4S;preamble:daily;preamble:annual,iteration;management;multivariate;occupancy;real-time;schedule;scheduled;stochastic;uncertainty,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.buildenv.2022.109747.json,building_model;occupancy_model,whitebox;greybox;blackbox,black-box:1.50;black-box models:0.75;energyplus:0.75;ice:0.75;library:0.75;openstudio:0.75;python:0.75;white-box:1.50;appl:0.75;describe:0.75;eng:0.75;hybrid:0.75;integrated:0.75;mathematical:0.75;state space:0.75;state-space:0.75;advanced:0.75;ann:0.75;classification:0.75;data-driven:0.75;deep learning:0.75;developing:0.75;dnn:0.75;estimation:0.75;forecasting:0.75;k-nearest:0.75,whitebox;greybox;blackbox,state-space;black-box;energyplus;developing;python;describe;ann;rf;estimation,NM,NM,NM,NM,NM,NM,optimal_control;reinforcement_learning;mathematical_programming;heuristic_metaheuristic,energy;comfort,NM,NM,NM,NM,optimal_control;mathematical_programming;heuristic_metaheuristic,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;occ;operation performance analysis;performance monitoring,1_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,energy waste,False,"preamble: exploit more to minimize the risk of thermal discomfort and energy waste. to consider this factor in the learning process, the tempe",,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;metering;occupancy,subhourly,preamble:106818S;preamble:2013S;preamble:110225S;preamble:2621H;preamble:2016H;preamble:2019H;preamble:6549S;preamble:111303S;preamble:2h;preamble:10min;preamble:2h;preamble:2h;preamble:30min;preamble:2h;preamble:2h;preamble:1H;preamble:2h;preamble:2h;preamble:0.23s;preamble:0.05s;preamble:0.002s;preamble:2020.106818S;preamble:01.039S;preamble:2020.110225S;preamble:2621H;preamble:2019.9078164H;preamble:6549S;preamble:2021.111303S;preamble:1-min;preamble:annual,adjust;deep learning;epsilon-greedy;exploration;feedback;initialization;iteration;management;nature;occupancy;occupancy pattern;occupancy patterns;profile;q-values;real-time;sampled;schedule;scheduled;stochastic;uncertainty;update;updated;via,electric_load;electric_use;occupancy;weather,1_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model;occupancy_model
10.1016_j.buildenv.2022.109806.json,building_model,greybox;blackbox,appl:0.75;combined:0.75;describe:0.75;eng:0.75;hybrid:0.75;novel:0.75;propagation:0.75;state space:0.75;zheng:0.75;zhou:0.75;ann:0.75;convolutional:0.75;data mining:0.75;data-driven:0.75;deep learning:0.75;elimination:0.75;ensemble:0.75;estimation:0.75;filtering:0.75;forecasting:0.75,greybox;blackbox,zhou;prediction model;ml;combined;describe,NM,NM,NM,NM,NM,NM,reinforcement_learning;heuristic_metaheuristic;optimal_control,demand_response,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,energy flexibility;fdd;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,energy waste;wasted energy,False,"preamble:  all rooms, even in the empty ones, it will certainly cause energy waste. therefore, the second configuration can be a solid alterna;preamble: to certain regulations (such as ashrae or user surveys), to wasted energy and discomfort for the occupants [8]. despite the above-men",,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:4.2Second;preamble:794S;preamble:2970S;preamble:19S;preamble:19S;preamble:27862H;preamble:24h;preamble:1s;preamble:10min;preamble:10min;preamble:2h;preamble:15min;preamble:15min;preamble:08h;preamble:15min;preamble:4.2Second;preamble:794S;preamble:2970S;preamble:19S;preamble:19S;preamble:27862H;preamble:weekly;preamble:annual,adjust;deep learning;exploration;initialization;iteration;management;nature;occupancy;probabilistic;real-time;regular;schedule;stochastic;unsupervised;via;weekday,electric_load;electric_use;occupancy;operation_schedules;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.buildenv.2023.110101.json,building_model,greybox;blackbox,approximating:0.75;continuous-time:1.50;matlab:0.75;physics-based:1.50;simulink:0.75;appl:0.75;eng:0.75;integrated:0.75;narx:1.50;physics-based model:0.75;rc:0.75;simplified:0.75;state-space:0.75;ann:0.75;autoregressive:0.75;data-driven:0.75;data-driven approach:0.75;data-driven model:0.75;developing:0.75;estimation:0.75;machine learning:0.75;ml:0.75,greybox;blackbox,physics-based;ml;narx;physics-based model;machine learning;rnn;simplified;state-space;thermal model;rc;autoregressive;neural network;recurrent;developing;data-driven,NM,NM,NM,NM,NM,NM,optimal_control;mathematical_programming;heuristic_metaheuristic,comfort;cost;energy;carbon;iaq_infection,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,5_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:115147S;preamble:39S;preamble:2018S;preamble:2021S;preamble:1513H;preamble:1662S;preamble:109451S;preamble:106326S;preamble:117112S;preamble:118041S;preamble:5min;preamble:60min;preamble:5min;preamble:42.4min;preamble:5-min;preamble:annual,explicit;feedback;management;nature;occupancy;pre-defined;real-time;regular;schedule;setpoints;smart control;time-series;updating,electric_load;electric_use;occupancy;operation_schedules;weather,5_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.buildenv.2023.110149.json,building_model;system_model,whitebox;greybox;blackbox,2r2c:1.50;black-box:1.50;control-oriented:1.50;energyplus:0.75;grey-box:0.75;grey-box model:0.75;modelica:0.75;pde:0.75;physic:0.75;physics-based:0.75;3r2c:0.75;appl:0.75;bayesian:1.50;black-box modeling:0.75;combined:0.75;convers:0.75;discrete-time:0.75;eng:0.75;advanced:0.75;ann:0.75;autoencoder:0.75;cnn:0.75;convolutional:0.75;data-driven:0.75;data-driven approach:0.75;data-driven model:0.75,greybox,thermal dynamics;rc;2r2c;simplified;rc model;physics-based;thermal model;nns;state-space;deep learning;data-driven;physics-informed;neural network;physic;grey-box;grey-box model;data-driven models;hybrid;low-order;ann;prediction model;physics-based model;integrated;3r2c;pure;data-driven model;appl,blackbox,estimation,NM,NM,NM,NM,optimal_control,demand_response;cost;energy;comfort,NM,optimal_control,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring;retrofit,daily;hourly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:120741H;preamble:92S;preamble:106326S;preamble:5143S;preamble:115147S;preamble:103H;preamble:2014S;preamble:110835S;preamble:112067H;preamble:117695S;preamble:112340S;preamble:5min;preamble:5min;preamble:100h;preamble:50h;preamble:6h;preamble:2h;preamble:5h;preamble:5min;preamble:5h;preamble:5min;preamble:2h;preamble:2h;preamble:5min,bayesian;deep learning;iteration;management;occupancy;probabilistic;real-time;regular;sampled;scheduled;setpoints;uncertain;via,electric_load;electric_use;occupancy;weather,daily;hourly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.buildenv.2023.110350.json,building_model;system_model,whitebox;greybox;blackbox,co-simulation:0.75;high-fidelity:0.75;language:0.75;liesen:0.75;non-linear model:0.75;python:0.75;trnsys:0.75;validated:0.75;appl:0.75;combined:0.75;convers:0.75;describe:0.75;eng:0.75;linear model:0.75;novel:0.75;rc:0.75;rc-based:0.75;state-space:0.75;advanced:0.75;alpha:0.75;ann:0.75;boosting:0.75;data mining:0.75;data-driven:0.75;data-driven model:0.75;data-driven models:0.75;deep learning:0.75;developing:0.75,whitebox;greybox,trnsys;thermal dynamics;co-simulation;python;xgboost;rc;thermal model;state-space;state-space model;describe,whitebox;blackbox,co-simulation;python;trnsys;xgboost,NM,NM,NM,NM,optimal_control;mathematical_programming,demand_response;comfort;cost;carbon,NM,optimal_control,comfort;cost;carbon,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:2022H;preamble:205H;preamble:32H;preamble:1941S;preamble:107217H;preamble:10min;preamble:30min;preamble:1h;preamble:10min;preamble:50min;preamble:10min;preamble:10min;preamble:10min;preamble:10min;preamble:1h;preamble:1h;preamble:50min;preamble:4min;preamble:18min;preamble:10s;preamble:10min;preamble:18min;preamble:4min;preamble:hourly;preamble:daily;preamble:annual,deep learning;iteration;iteratively;management;occupancy;profile;regular;schedule;setpoints;update;updated,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.buildenv.2023.110467.json,building_model;system_model,greybox;blackbox,ice:0.75;theater:0.75;validated:0.75;appl:0.75;bayesian:1.50;combined:0.75;convers:0.75;data center:0.75;describe:0.75;dispatch:0.75;eng:0.75;filter:0.75;hybrid:0.75;advanced:0.75;alpha:0.75;ann:0.75;data-driven:0.75;deep learning:0.75;developing:0.75;elm:0.75;estimation:0.75;fault detection:0.75,greybox,describe;physical model;semi-physical model,greybox;blackbox,bayesian;zhou,NM,NM,NM,NM,NM,NM,NM,optimal_control;heuristic_metaheuristic,energy,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring;retrofit,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,energy waste,False,"preamble:  unoptimized condition is more serious, bringing additional energy waste. for the whole day, the energy-saving rate is 24.07%. the s",,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:65S;preamble:105062S;preamble:101601S;preamble:61S;preamble:67S;preamble:191S;preamble:15S;preamble:52H;preamble:50Hz;preamble:24h;preamble:06.007S;preamble:2022.105062S;preamble:2019.101601S;preamble:12.007S;preamble:01.008S;preamble:07.002S;preamble:01.006S;preamble:05.016H;preamble:daily;preamble:annual;preamble:yearly,adjust;bayesian;deep learning;exploration;initialization;initialize;iteration;management;multivariate;nature;real-time;uncertain;update;updated;updating;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.buildenv.2023.110519.json,building_model;system_model,whitebox;greybox;blackbox,control-oriented:1.50;energyplus:0.75;extrapolation:0.75;library:0.75;modelica:0.75;physics-based:1.50;physics-based models:0.75;python:0.75;validated:0.75;appl:0.75;bayesian:1.50;combined:0.75;eng:0.75;finite:0.75;hybrid:0.75;integrated:0.75;model identification:0.75;novel:0.75;advanced:0.75;ann:0.75;ann-based:0.75;data-driven:0.75;data-driven approach:0.75;data-driven model:0.75;deep learning:0.75;developing:0.75,whitebox;greybox,physics-based;physics-based models;simplified;library;modelica;thermal dynamics,whitebox;blackbox,control-oriented;estimation;lstm;rnn,NM,NM,NM,NM,optimal_control,cost,NM,optimal_control,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,15_min;1_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:761H;preamble:1258S;preamble:106326S;preamble:119S;preamble:11S;preamble:24h;preamble:2min;preamble:15min;preamble:15min;preamble:4h;preamble:45min;preamble:15min;preamble:15min;preamble:4h;preamble:45min;preamble:15min;preamble:15min;preamble:8750H;preamble:15min;preamble:15min;preamble:0h;preamble:1min;preamble:15min;preamble:5h;preamble:5h;preamble:15min;preamble:5h;preamble:2min;preamble:33s;preamble:761H;preamble:1258S;preamble:106326S;preamble:119S;preamble:11S;preamble:daily;preamble:15-min;preamble:1-min;preamble:annual,adjust;bayesian;deep learning;feedback;management;multivariate;nature;occupancy;real-time;regular;schedule;smart control;stochastic;time-series;uncertain;uncertainty;update;updated;updating;via,electric_load;electric_use;occupancy;operation_schedules;weather,15_min;1_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.buildenv.2023.110546.json,building_model,greybox;blackbox,python:0.75;validated:0.75;appl:0.75;describe:0.75;eng:0.75;finite:0.75;integrated:0.75;mathematical:0.75;novel:0.75;state space:0.75;state-space:0.75;classification:0.75;data mining:0.75;data-driven:0.75;deep learning:0.75;developing:0.75;dnn:0.75;leveraging:0.75;machine learning:0.75;national:0.75;neural network:0.75,greybox,state-space;describe;leveraging;dnn;neural network;mathematical;appl,NM,NM,NM,NM,NM,NM,reinforcement_learning;optimal_control,iaq_infection;demand_response;energy;comfort,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,daily;hourly;subhourly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;metering;occupancy;thermal_comfort,subhourly,preamble:138778H;preamble:1258S;preamble:120741H;preamble:5min;preamble:3min;preamble:60min;preamble:5min;preamble:20min;preamble:20min;preamble:60min;preamble:000h;preamble:10min;preamble:60min;preamble:4h;preamble:122s;preamble:172s;preamble:2S;preamble:2S;preamble:2S;preamble:2S;preamble:1S;preamble:3H,adjust;deep learning;deterministic;dynamically;exploration;iteration;management;nature;occupancy;real-time;replay;schedule;setpoints;time-series;uncertainty;update;updating;via;weekday;weekend,electric_load;electric_use;occupancy;weather,daily;hourly;subhourly,subhourly,yes,building_model
10.1016_j.buildenv.2023.110595.json,building_model;occupancy_model,whitebox;greybox;blackbox,approximating:0.75;black-box:1.50;control-oriented:1.50;energyplus:0.75;extrapolation:0.75;gray-box models:0.75;high-fidelity:0.75;physics-based:0.75;purely:0.75;appl:0.75;arx:0.75;bayesian:1.50;black-box modeling:0.75;combined:0.75;convers:0.75;data center:0.75;discrete-time:0.75;eng:0.75;abbod:0.75;advanced:0.75;ann:0.75;auto-regressive:0.75;autoregressive:0.75;classification:0.75;data-driven:0.75;data-driven model:0.75,greybox;blackbox,physics-based;control-oriented;black-box;gray-box models;simplified;estimation;forecasting;thermal dynamics;developing;black-box modeling;gray-box;ml,NM,NM,NM,NM,NM,NM,optimal_control,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:105067S;preamble:110835S;preamble:115147S;preamble:3703S;preamble:5S;preamble:1780S;preamble:2020S;preamble:172H;preamble:190S;preamble:15min;preamble:15min;preamble:2022.105067S;preamble:2021.110835S;preamble:2020.115147S;preamble:3703S;preamble:7S;preamble:1780S;preamble:1811.12808S;preamble:02.043S;preamble:hourly;preamble:annual,bayesian;deep learning;deterministic;initialization;management;nature;occupancy;occupancy patterns;pourpanah;probabilistic;real-time;sampled;stochastic;time-series;uncertainty,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.buildenv.2023.110600.json,building_model,greybox;blackbox,co-simulation:0.75;energy simulation:0.75;gnn-rnn:0.75;language:0.75;python:0.75;appl:0.75;eng:0.75;filter:0.75;integrated:0.75;novel:0.75;propagation:0.75;simplified:0.75;zhou:0.75;advanced:0.75;ann:0.75;anomaly detection:0.75;attention mechanism:0.75;boosting:0.75;classification:0.75;cnn:0.75;cnns:0.75;convolutional:0.75;data mining:0.75,greybox;blackbox,simplified;propagation;advanced;cnn;gru;lstm,NM,NM,NM,NM,NM,NM,optimal_control,iaq_infection,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:665H;preamble:1566S;preamble:3700S;preamble:2022S;preamble:141S;preamble:252S;preamble:1780S;preamble:26.4Min;preamble:1990s;preamble:2H;preamble:1min;preamble:10min;preamble:hourly;preamble:daily,deep learning;feedback;management;multivariate;occupancy;occupancy pattern;profile;raw data;real-time;sampled;setpoints;time-series;unsupervised;update;via,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.buildenv.2023.110663.json,building_model,whitebox;greybox;blackbox,approximating:0.75;crawley:0.75;energyplus:0.75;grey-box:1.50;open-source:0.75;openstudio:0.75;simulation model:0.75;validated:0.75;yazdanian:0.75;appl:0.75;combined:0.75;describe:0.75;dispatch:0.75;eng:0.75;hybrid:0.75;integrated:0.75;novel:0.75;simplified:0.75;advanced:0.75;ann:0.75;data-driven:0.75;data-driven model:0.75;data-driven modeling:0.75;developing:0.75;diagnose:0.75;estimation:0.75;leveraging:0.75;national:0.75,greybox,simplified;national;describe,NM,NM,NM,NM,NM,NM,NM,demand_response;energy,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring;retrofit,15_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:119571S;preamble:2021H;preamble:121217H;preamble:2009S;preamble:2014S;preamble:2015S;preamble:2h;preamble:4h;preamble:6h;preamble:1990s;preamble:1980s;preamble:2020.119571S;preamble:2021.100054H;preamble:daily;preamble:15-min;preamble:annual,adjust;management;occupancy;profile;raw data;schedule;setpoints;stochastic;via;weekday,electric_load;electric_use;internal_gains;occupancy;operation_schedules;weather,15_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.buildenv.2023.110676.json,building_model;occupancy_model,greybox;blackbox,matlab:0.75;validated:0.75;appl:0.75;combined:0.75;describe:0.75;eng:0.75;integrated:0.75;novel:0.75;zheng:0.75;ann:0.75;ann-based:0.75;cnn:0.75;developing:0.75;estimation:0.75;forecasting:0.75;lstm:0.75;machine learning:0.75;neural network:0.75;perceptron:0.75,greybox,describe,NM,NM,blackbox,estimation,NM,NM,NM,NM,NM,NM,NM,NM,NM,carbon,NM,NM,NM,NM,energy flexibility;fdd;mpc;operation performance analysis;performance monitoring,15_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,energy waste,False,"preamble: e dropping too low when the space is unoccupied, leading to energy waste. in the minimum oa scenario, the system struggles to mainta",,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:241S;preamble:359S;preamble:116954S;preamble:110838S;preamble:105067S;preamble:9S;preamble:108164S;preamble:57S;preamble:181S;preamble:431S;preamble:1780S;preamble:1h;preamble:1min;preamble:15min;preamble:10.007S;preamble:03.062S;preamble:2021.116954S;preamble:2021.110838S;preamble:2022.105067S;preamble:06.039S;preamble:2021.108164S;preamble:000024577S;preamble:07.064S;preamble:8.1735S;preamble:daily;preamble:15-min;preamble:annual,adjust;intelligently;iteratively;management;occupancy;occupancy patterns;profile;real-time;schedule;setpoints;time-series;via,electric_load;electric_use;occupancy;weather,15_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.buildenv.2023.110893.json,building_model;occupancy_model,greybox;blackbox,physical models:1.50;physics-based:1.50;physics-based models:0.75;validated:0.75;appl:0.75;bayesian:1.50;combined:0.75;eng:0.75;filter:1.50;integrated:0.75;mathematical:0.75;novel:0.75;advanced:0.75;classification:0.75;cov:0.75;data-driven:0.75;developing:0.75;estimation:0.75;fusion:0.75;machine learning:0.75,greybox,novel,NM,NM,blackbox,estimation;appl,NM,NM,NM,iaq_infection,NM,NM,NM,NM,NM,carbon;iaq_infection,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,unnecessary energy use,False,"preamble: like dcv and even tcv would need to be disabled, leading to unnecessary energy use with little (if any) reduction in infection risk. we hope t",,energy_use|infection_risk;energy_use|infection_risk|thermal_comfort;infection_risk|thermal_comfort,energy_use|infection_risk,energy_use;infection_risk;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:323S;preamble:245S;preamble:583H;preamble:41S;preamble:181S;preamble:391S;preamble:9S;preamble:1298H;preamble:102835S;preamble:362S;preamble:6.2h;preamble:1min;preamble:2s;preamble:10h;preamble:0.1h;preamble:0.25h;preamble:1h;preamble:4.5h;preamble:3h;preamble:daily;preamble:weekly;preamble:monthly,adjust;bayesian;explicit;feedback;management;nature;occupancy;pre-defined;profile;real-time;schedule;setpoints;stochastic;time-series;uncertainty;via,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.buildenv.2023.111069.json,building_model;climate_model,greybox;blackbox,co-simulation:0.75;energy simulation:0.75;energyplus:0.75;fmu:0.75;simulation model:0.75;appl:0.75;eng:0.75;hybrid:0.75;integrated:0.75;novel:0.75;zhou:0.75;advanced:0.75;classification:0.75;convolutional:0.75;data mining:0.75;deep learning:0.75;diagnosis:0.75;dnn:0.75;fault diagnosis:0.75;forecasting:0.75;forecasting models:0.75,whitebox;greybox,energyplus;zhou;prediction model;appl,NM,NM,NM,NM,blackbox,forecasting;machine learning;prediction model,reinforcement_learning;optimal_control,energy,NM,NM,NM,NM,NM,NM,NM,reinforcement_learning,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;metering;occupancy,subhourly,preamble:22S;preamble:2017S;preamble:415H;preamble:75S;preamble:1609S;preamble:1h;preamble:1h;preamble:72h;preamble:1h;preamble:48h;preamble:48h;preamble:72h;preamble:60h;preamble:10min;preamble:1h;preamble:hourly;preamble:daily;preamble:monthly;preamble:annual,adjust;deep learning;deterministic;dynamically;epsilon-greedy;iteration;management;multivariate;nature;occupancy;q-values;real-time;replay;sampled;scheduled;setpoints;time-series;uncertain;uncertainty;update;updated;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
